Age,Annual Income,Credit Score,Experience,Loan Amount,Loan Duration,Number of Dependents,Monthly Debt Payment,Creditcard Utilizatio Rate,Number of Open Credit Lines,Number of Credit Inquries,Debt to Income Ratio,Bankruptcy History,Previous Loan Defaults,Payment History,Length of Credit History,Savings Account Balance,Checking Account Balance,Total Assets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved
57,106749,630,30,15698,48,0,1059,0.132542598,0,1,0.147279682,0,0,21,14,1686,4304,212568,8152,8895.75,0.854354808,4,204416,0.204412692,481.3942886,0.173160699,1
40,114216,635,17,9809,60,3,571,0.224187421,3,1,0.630448393,0,0,26,2,720,2127,23984,27250,9518,0.851839052,10,2482,0.201114034,260.4869053,0.087359414,1
36,60227,576,14,25264,84,3,458,0.278275343,3,1,0.144112682,0,0,27,28,5391,1993,141168,35773,5018.916667,0.814347986,5,105395,0.239128971,622.0190933,0.215189684,1
42,78701,552,18,18326,60,1,482,0.188005301,6,1,0.071301978,0,0,25,19,463,1585,170720,30154,6558.416667,0.706246374,7,140566,0.218912351,505.0115503,0.150495402,1
18,24914,604,0,8015,36,4,327,0.376158795,1,4,0.64426586,0,0,17,28,2612,199,49999,8146,2076.166667,0.926016457,7,41853,0.152812,278.9475811,0.291858833,1
42,163303,655,23,12850,72,2,337,0.357969313,3,0,0.072959106,0,0,19,1,3012,309,115322,17900,13608.58333,0.915096795,8,97422,0.189531294,300.0461613,0.046812085,1
42,99920,582,20,23363,12,3,298,0.615080763,3,2,0.20583096,0,0,20,11,991,288,27778,23569,8326.666667,0.729776184,10,4209,0.175435686,2136.847993,0.292415692,1
43,121939,653,25,41215,48,0,220,0.532941404,2,1,0.244425123,0,0,30,12,1365,4000,188167,2457,10161.58333,0.844617703,8,185710,0.18464928,1220.726563,0.1417817,1
47,124086,631,27,36798,24,3,713,0.224482289,6,1,0.339714475,0,0,27,24,3281,1704,32072,21593,10340.5,0.715963155,6,10479,0.167651799,1815.227228,0.24449758,1
52,272693,586,28,19717,84,0,278,0.372474725,2,2,0.270157502,0,0,19,13,801,1835,94338,5443,22724.41667,0.744494391,8,88895,0.218114526,459.5963315,0.032458318,1
36,69003,499,11,5376,96,4,458,0.367662789,6,2,0.174379819,0,0,28,11,983,1153,37496,23994,5750.25,0.779023357,3,13502,0.248414968,129.3875731,0.102149919,1
26,77555,527,5,22854,36,0,499,0.095479571,6,1,0.188278148,0,0,19,22,8710,691,39027,9580,6462.916667,0.882474112,5,29447,0.199930067,849.255101,0.208614031,1
39,67367,615,15,26889,48,1,317,0.007965918,4,0,0.46591212,0,0,29,24,8241,5430,115099,16012,5613.916667,0.525456879,4,99087,0.1715112,777.9871225,0.195048696,1
32,54128,620,11,20676,36,0,322,0.263498947,2,1,0.100135921,0,0,32,7,4943,388,92000,4196,4510.666667,0.789947459,1,87804,0.177753037,745.1584242,0.236585521,1
58,90788,672,34,18243,36,2,153,0.297925723,3,0,0.146633465,0,0,20,21,1980,1139,13542,32218,7565.666667,0.753031475,6,5911,0.140428569,623.8822991,0.10268524,1
39,190445,619,16,28894,36,3,304,0.263649139,4,1,0.012833162,0,0,24,8,2857,956,154003,38230,15870.41667,0.961251612,6,115773,0.214125306,1094.712989,0.08813335,1
57,86699,615,39,7469,60,0,413,0.113761868,6,2,0.179135546,0,0,18,24,1872,8480,36531,70691,7224.916667,0.919494932,6,8130,0.198849737,197.405087,0.084486108,1
43,100032,524,21,19105,60,0,824,0.106728644,5,0,0.226649868,1,0,24,29,9197,302,49889,4301,8336,0.831493947,6,45588,0.209684,516.5148903,0.160810328,1
36,152650,610,12,24815,48,3,148,0.103056871,3,1,0.384307506,0,0,21,25,4346,587,127009,89100,12720.83333,0.772580977,6,37909,0.21351149,773.108261,0.072409428,1
22,59830,570,0,22734,24,2,246,0.432399873,3,2,0.572327682,0,0,29,9,2511,329,449345,13537,4985.833333,0.74850473,7,435808,0.174626639,1129.080924,0.275797611,1
43,55308,645,22,19539,72,0,362,0.071558191,3,0,0.266209929,0,0,29,24,5995,932,101618,7871,4609,0.966476271,4,93747,0.1696312,434.2651669,0.172763108,1
30,94238,608,6,15917,36,3,203,0.164377527,3,2,0.458928082,0,0,23,2,3382,7940,54668,13137,7853.166667,0.607675433,3,41531,0.187632533,581.5503892,0.099902424,1
38,45145,587,17,11431,48,1,879,0.126124946,5,0,0.297410249,0,0,27,24,7060,2678,119670,26515,3762.083333,0.958147173,9,93155,0.196131632,345.4978469,0.325483977,1
18,87673,608,0,10667,72,3,725,0.221963021,4,0,0.385683147,0,1,23,19,1134,551,71561,5492,7306.083333,0.736348905,5,66069,0.240020391,280.8415073,0.137671781,1
29,125711,580,7,12133,48,0,543,0.456350646,3,1,0.214796498,0,0,20,20,16833,1592,18425,10411,10475.91667,0.706697595,5,8014,0.21812612,381.0299962,0.088205169,1
23,73576,603,0,12055,36,2,491,0.010550359,8,0,0.249302105,0,0,26,1,1924,600,50167,59651,6131.333333,0.766523061,5,4647,0.175438646,433.0636692,0.1507117,1
66,56816,669,41,20719,12,2,288,0.32019893,4,1,0.076462014,0,0,28,27,8124,705,636666,14955,4734.666667,0.706252733,6,621711,0.139414951,1859.728992,0.453617782,1
33,55383,565,10,9093,48,3,419,0.308094245,4,0,0.093625715,0,0,18,21,6607,1948,13714,6183,4615.25,0.637691465,2,7531,0.23296114,292.9212285,0.154254099,1
41,65180,551,16,15086,72,2,323,0.262959229,1,0,0.189328507,0,0,24,26,562,1662,64928,61849,5431.666667,0.576122394,7,3079,0.232624658,390.4395277,0.131348179,1
21,149736,560,0,27917,48,0,604,0.307627102,1,0,0.364732771,0,0,27,9,3003,2256,290530,10999,12478,0.827830968,6,279531,0.208264443,861.8653947,0.117475989,1
27,66417,590,5,9493,48,3,408,0.644568843,3,1,0.190629616,0,0,27,17,2012,1060,112110,24837,5534.75,0.758860953,9,87273,0.191983112,284.8361861,0.12517931,1
58,134691,621,36,16421,24,0,607,0.191641419,1,0,0.169401203,0,1,28,27,1619,306,48831,27992,11224.25,0.884270894,4,20839,0.198068674,834.2114896,0.128401585,1
36,44364,439,10,5538,36,1,313,0.331444599,3,1,0.30184152,0,0,26,12,2471,764,203672,8223,3697,0.868086433,7,195449,0.256212502,222.0136238,0.144715614,1
55,113523,643,33,10990,60,0,427,0.306019261,4,2,0.221712026,0,0,25,18,4279,2107,130005,17536,9460.25,0.865374165,4,112469,0.203889021,293.551019,0.076166171,1
45,93617,557,25,10868,84,0,826,0.185208357,7,4,0.467310221,0,0,18,17,3489,357,79807,54410,7801.416667,0.802460309,8,25397,0.246893799,272.9321558,0.140863154,1
28,72220,546,5,11336,36,1,533,0.074975753,2,2,0.094343712,0,0,27,28,1517,1581,125642,21847,6018.333333,0.858657173,9,103795,0.212421409,428.4952003,0.159761041,1
53,259639,545,29,39203,12,3,189,0.438656271,2,0,0.215905987,0,0,26,18,21809,322,22131,31385,21636.58333,0.629447748,3,2180,0.208267431,3647.080235,0.177296026,1
51,91953,618,29,21715,48,5,264,0.284880797,2,1,0.505545749,0,0,30,4,2879,4094,33213,16233,7662.75,0.856589661,10,16980,0.191006847,650.4353504,0.119335141,1
37,36562,553,14,38934,48,0,782,0.271256546,4,0,0.373454925,0,1,26,11,636,1405,2612797,9589,3046.833333,0.492074326,4,2603208,0.221785163,1230.434053,0.660500209,1
44,99138,524,19,23007,48,4,472,0.254021748,2,2,0.2485996,0,0,25,24,2596,152,10777,42553,8261.5,0.75710876,6,1156,0.244342503,755.6043743,0.1485934,1
49,88064,568,27,24156,120,0,382,0.418856157,2,0,0.109589903,0,0,28,17,7110,252,161014,25181,7338.666667,0.718313886,4,135833,0.259907112,566.4924364,0.129245881,1
40,177855,625,18,17289,60,0,280,0.038195441,3,0,0.436205217,0,0,24,26,3966,947,100795,5297,14821.25,0.437647007,5,95498,0.231702553,489.0777212,0.051890206,1
36,44377,558,13,11938,36,3,215,0.487141346,1,1,0.172368675,0,0,23,19,2782,1457,59951,7527,3698.083333,0.844834198,2,52424,0.210405515,450.0135497,0.179826545,1
47,163133,654,27,13145,36,5,210,0.124727742,2,1,0.107168337,0,0,27,6,687,411,85222,23228,13594.41667,0.864147156,8,61994,0.196072881,485.8890018,0.051189324,1
45,117455,652,21,19372,48,3,697,0.244414931,2,0,0.680913806,0,1,26,6,3583,11199,288436,9076,9787.916667,0.740201102,3,279360,0.185810621,574.9512772,0.129951176,1
37,68157,565,14,15091,36,2,394,0.216311173,1,1,0.085408128,0,0,28,27,4080,422,12695,66526,5679.75,0.748442362,3,3047,0.231503654,585.3517618,0.172428674,1
48,117456,579,24,17310,36,5,451,0.241074351,2,0,0.11822654,0,0,18,24,1689,949,31979,20558,9788,0.798218024,5,11421,0.218896407,660.0888872,0.113515416,1
50,111020,498,28,23552,12,4,496,0.236654388,1,2,0.452129129,0,0,23,24,2429,1167,43095,13083,9251.666667,0.929136637,2,30012,0.242604556,2230.0373,0.294653644,1
42,56320,603,16,21883,60,0,653,0.118436105,3,1,0.069661939,0,0,31,12,2478,1449,326068,11532,4693.333333,0.884155989,4,314536,0.200452406,580.3166457,0.262780535,1
44,111257,487,22,18609,60,0,525,0.419873026,2,0,0.185945256,0,0,25,17,1370,300,24626,30649,9271.416667,0.92786882,5,1850,0.273964211,572.6492835,0.118390676,1
26,196442,600,5,25519,24,1,326,0.320407509,4,1,0.169365099,0,1,25,19,4763,4810,9573,128864,16370.16667,0.747174139,9,6837,0.199145171,1297.744564,0.099189251,1
52,33061,640,30,11580,36,3,384,0.188189018,5,2,0.305251334,0,0,19,25,9144,801,144771,65760,2755.083333,0.646115855,5,79011,0.163350962,409.0368044,0.287844943,1
28,137635,622,4,12414,48,2,285,0.468203644,6,1,0.366311719,0,0,18,8,1133,4015,13939,5554,11469.58333,0.712773337,5,8385,0.1571312,349.9949757,0.055363387,1
53,85512,628,30,20367,48,1,338,0.218746725,3,2,0.314813123,0,0,30,8,2369,1188,149155,52247,7126,0.909841054,8,96908,0.182711544,601.1702804,0.131794875,1
49,56255,571,28,14526,24,0,573,0.098599267,3,0,0.009300333,0,0,19,4,23933,658,366111,44654,4687.916667,0.749845763,3,321457,0.206903761,744.220698,0.280982106,1
40,86157,535,15,16775,36,2,370,0.280124462,2,1,0.329415035,0,0,26,12,3368,4485,106697,33353,7179.75,0.852649404,5,73344,0.238419356,656.7397067,0.143004938,1
34,54605,614,11,12604,24,1,462,0.545737674,6,1,0.22709889,0,0,30,18,5395,399,13039,59277,4550.416667,0.839421547,4,3640,0.157229046,615.4635941,0.236783502,1
48,56584,615,24,15122,36,2,115,0.171176254,4,1,0.496015721,0,0,25,25,6834,1269,122221,6443,4715.333333,0.92980649,5,115778,0.181059317,547.5004526,0.140499177,1
44,58991,587,23,14635,48,0,248,0.106292425,4,2,0.252038461,0,0,29,10,5121,838,45657,53110,4915.916667,0.708465385,6,2967,0.220188071,461.2408898,0.144274392,1
55,300000,509,32,18698,36,3,1099,0.427787685,2,0,0.081734052,0,1,26,5,8564,5654,239980,27790,25000,0.767641803,7,212190,0.206450196,701.045102,0.072001804,1
49,79592,583,25,17337,60,3,290,0.163514038,3,1,0.470580309,1,0,27,29,1256,1395,390370,36001,6632.666667,0.729069827,6,354369,0.232390554,491.1223136,0.117768969,1
18,160729,555,0,22942,48,2,179,0.04370979,3,0,0.286985629,0,0,18,1,4814,1667,58602,10820,13394.08333,0.912216023,4,47782,0.264057981,778.7893624,0.071508392,1
59,117989,610,40,21413,48,3,642,0.299831804,3,1,0.541165424,0,1,20,4,2737,303,65900,15765,9832.416667,0.613294046,6,50135,0.201274601,653.0603922,0.131713335,1
34,197755,589,13,23464,24,1,310,0.209790418,6,0,0.380659887,0,0,27,26,1533,1145,15161,45400,16479.58333,0.769818334,7,7368,0.207100706,1202.374102,0.091772594,1
45,90083,581,25,27462,36,4,433,0.452156485,1,1,0.321344269,0,0,23,23,1362,596,72026,43396,7506.916667,0.916532681,3,28630,0.197088688,1016.517203,0.193090888,1
47,72434,613,26,10034,72,4,839,0.217422471,2,1,0.178942198,0,0,15,24,15952,207,36020,29176,6036.166667,0.480024415,5,6844,0.20979533,246.0737213,0.179762054,1
59,160132,634,36,21320,24,3,474,0.32947396,2,1,0.165059608,0,0,26,19,1426,422,30016,80918,13344.33333,0.831552882,10,6854,0.182340912,1066.794872,0.115464357,1
38,107659,607,14,19552,96,1,399,0.052311863,5,0,0.389597132,0,0,27,25,718,3367,159378,12852,8971.583333,0.805885933,5,146526,0.264646369,491.770114,0.09928795,1
47,179664,589,28,21380,24,0,542,0.580779695,2,1,0.386390166,0,0,17,24,20058,1045,50021,51416,8772.416667,0.615821421,2,10869,0.20208937,1090.335749,0.186075948,1
43,81136,575,22,15763,48,0,395,0.311149582,4,1,0.309090166,0,0,19,22,4825,1917,99623,149347,6761.333333,0.727522453,9,7161,0.199334804,479.1153177,0.1292815,1
32,86245,445,12,17018,48,4,581,0.207382961,6,0,0.197389754,0,0,23,23,2432,722,22024,25797,7187.083333,0.583794783,6,4917,0.287626603,600.5638795,0.164401027,1
37,98074,620,16,16112,60,3,495,0.483377118,1,0,0.406729752,0,0,22,6,6384,1472,33453,43942,8172.833333,0.792768178,6,3853,0.222123447,446.9433287,0.115252972,1
32,39808,619,7,18027,60,3,365,0.07435171,2,1,0.2451304,0,0,29,20,6266,1722,40123,10880,3317.333333,0.64245032,4,29243,0.1708216,448.8141479,0.245321789,1
44,101388,642,22,22076,48,0,209,0.244352528,0,0,0.483182596,0,0,26,9,10960,874,71923,9400,8449,0.883077289,6,62523,0.202530156,674.7602354,0.104599389,1
31,80085,530,10,21534,48,1,790,0.312283155,3,1,0.395718133,0,0,27,26,899,912,96053,35862,6673.75,0.749267137,7,60191,0.229754051,689.9062453,0.221750327,1
47,49936,492,23,30787,120,2,480,0.246552226,2,0,0.240526539,0,0,29,15,20264,338,1138334,21651,4161.333333,0.685930059,3,1116683,0.36651668,966.4657084,0.347596694,1
47,175236,482,25,27512,48,1,461,0.278600482,5,2,0.603567558,0,0,20,26,14151,262,270652,70745,14603,0.830430822,6,199907,0.265145323,935.6123169,0.095638726,1
39,101044,615,16,15696,36,1,247,0.129470396,2,1,0.305500203,0,0,25,6,5732,943,86766,29039,8420.333333,0.765005067,4,57727,0.16124622,552.7909914,0.094983293,1
32,140216,617,14,13335,48,0,411,0.14875203,2,2,0.432719704,0,0,27,13,6819,1304,43330,115451,11684.66667,0.850554456,4,9989,0.218494373,419.044306,0.071037055,1
49,76040,600,27,37175,72,2,268,0.604583986,3,1,0.411105504,0,0,17,18,3744,106,128333,103786,6336.666667,0.865056196,2,24547,0.20174,894.1997474,0.183408692,1
55,89794,582,31,32141,60,0,459,0.181181617,1,1,0.42461632,0,0,25,20,432,1944,281669,26067,7482.833333,0.950252546,6,255602,0.268048468,977.6904589,0.19199819,1
38,141114,544,13,25539,48,2,297,0.124301353,3,0,0.123922363,0,0,20,4,5958,8004,32142,4438,11759.5,0.612801568,2,27704,0.231021651,819.9927339,0.094986414,1
47,190649,599,22,19937,48,1,685,0.327467653,2,1,0.207827183,0,0,24,14,12872,3287,19491,6239,15887.41667,0.894795472,5,13252,0.2585244,670.5678626,0.085323366,1
33,139115,548,10,10610,36,3,319,0.205368575,4,2,0.369803627,0,0,21,26,1950,1302,153480,15383,11592.91667,0.673022981,7,138097,0.228717663,410.0013552,0.062883343,1
33,82323,526,10,8350,36,5,408,0.153211131,5,1,0.260491799,0,0,22,26,9421,1334,289047,23465,6860.25,0.879099844,9,265582,0.231304441,323.7941479,0.106671644,1
37,86286,589,12,9686,24,0,687,0.036013215,2,1,0.123657294,0,0,23,18,3645,571,357294,67529,4153,0.610397937,6,289765,0.2282232,506.4338123,0.287366678,1
57,192941,663,34,8954,48,2,430,0.436490752,3,1,0.108330325,1,0,16,24,4152,257,68953,19450,16078.41667,0.939598032,4,49503,0.154734282,251.3506131,0.042376723,1
39,74123,465,17,11531,60,3,185,0.175128219,3,1,0.375051873,0,0,26,17,2204,73,19372,23124,6176.916667,0.759363906,4,4401,0.294404576,369.1136656,0.089707162,1
58,46693,650,37,30185,84,3,288,0.317028966,3,0,0.054911034,1,0,16,28,27102,1073,1447011,28452,3891.083333,0.848076997,6,1418559,0.21372363,695.4582297,0.252746638,1
38,34274,577,11,13000,36,0,265,0.24072152,4,0,0.496012108,0,0,27,25,3974,1019,34668,14445,2856.166667,0.832421818,3,20223,0.171943566,464.7438997,0.25549766,1
40,162439,606,14,21107,60,1,639,0.081373021,2,1,0.545712274,0,0,22,4,892,975,57327,25861,13536.58333,0.9143607,13,31466,0.257705083,629.0890131,0.093678662,1
40,78355,640,17,12575,120,1,454,0.043663989,4,0,0.347661578,0,0,29,20,9154,1165,582738,51952,6529.583333,0.756321187,5,530786,0.237903711,275.4188227,0.111709857,1
51,87835,632,28,16563,48,2,310,0.163772417,3,0,0.458089372,0,0,25,27,1365,436,32947,12571,7319.583333,0.841066433,4,20376,0.217151038,519.2767599,0.113295624,1
65,94430,591,43,17300,48,1,329,0.296750436,3,1,0.319612233,0,0,25,27,1469,204,12007,30138,7869.166667,0.977878185,9,10299,0.226672795,551.3415556,0.111872272,1
33,74922,576,9,15354,48,3,672,0.334333074,1,1,0.14674682,0,0,25,20,1334,1002,38478,24807,6243.5,0.803717473,5,13671,0.208075313,473.8592399,0.183528348,1
41,62019,599,19,24378,96,3,257,0.229413225,0,1,0.15742407,0,0,24,12,3482,1101,670349,7167,5168.25,0.885611542,4,663182,0.310076793,689.4711085,0.183131835,1
62,98825,663,41,12862,12,2,90,0.452842967,1,2,0.370899596,0,0,14,19,1215,1239,4971,53232,8235.416667,0.871169371,7,3328,0.160382784,1167.21329,0.152659342,1
45,93411,551,26,23157,72,3,499,0.08642337,1,0,0.404291952,0,0,24,2,3177,1007,4184,7492,7784.25,0.909915161,11,8165,0.21012727,568.3529857,0.137116997,1
54,184838,569,33,31331,36,1,369,0.176476134,1,0,0.346712215,0,0,21,14,2826,1413,27794,11692,15403.16667,0.756433138,4,16102,0.235186301,1221.29968,0.103244983,1
32,83854,597,9,29295,72,2,546,0.417688213,3,1,0.132286721,0,0,33,9,18797,1275,25640,70511,6987.833333,0.855883589,6,7686,0.196636,695.9973748,0.17773712,1
27,86106,566,5,25057,36,0,385,0.201012037,5,0,0.188448587,0,0,33,11,14175,476,53626,14841,7175.5,0.752610186,9,38785,0.206504431,939.5330128,0.184591041,1
54,87263,575,34,21495,60,0,242,0.165507474,3,4,0.104670111,0,0,21,29,651,227,127193,26600,7271.916667,0.861476539,5,100593,0.249407874,630.160732,0.119935468,1
56,92706,627,29,15372,48,2,304,0.277327939,2,1,0.280969202,0,0,25,10,1741,779,19927,11032,7725.5,0.821533813,4,8895,0.224463185,488.0437896,0.102523305,1
48,116551,558,26,26501,96,0,340,0.204938042,2,1,0.527500802,0,0,22,8,6369,1211,83685,27575,9712.583333,0.956584411,8,56110,0.2260008,598.992753,0.096677961,1
44,55812,612,22,4719,60,0,563,0.41366085,4,0,0.104848939,0,0,29,12,1292,632,83237,10129,4651,0.680950716,8,73108,0.232885769,133.814402,0.14982034,1
24,102472,438,4,27374,48,2,267,0.232256001,2,3,0.277924915,0,0,23,6,1091,1320,189263,52751,8539.333333,0.867499008,5,136512,0.27047761,939.1864528,0.141250658,1
48,74805,654,25,19134,48,2,558,0.573193398,2,1,0.483896107,0,0,18,7,2493,1262,133054,8416,6233.75,0.922669408,5,124638,0.193719367,575.870999,0.18189228,1
30,86748,513,4,18720,72,3,146,0.171575438,3,0,0.08690877,0,0,25,17,182,266,61498,12825,7229,0.92949397,3,48673,0.284803274,544.9647868,0.095582347,1
38,52825,572,17,14135,24,0,549,0.176137155,2,1,0.254834504,0,0,26,23,1063,584,86220,33289,4402.083333,0.832007561,8,52931,0.21742336,731.5003941,0.290885087,1
27,61983,635,7,13913,48,3,305,0.117192986,2,0,0.352474014,0,0,33,23,2348,2309,87268,39242,5165.25,0.904644561,6,48026,0.172242344,403.0760817,0.137084571,1
63,170399,664,40,24628,60,2,506,0.317918978,2,1,0.389382276,0,0,33,19,6561,1789,30978,41108,14199.91667,0.798653439,5,7555,0.168708195,610.3598844,0.078617355,1
40,97910,649,22,7644,48,3,371,0.461885948,1,0,0.087691649,0,0,24,11,1116,1259,12146,3612,8159.166667,0.809125363,3,8534,0.1425152,209.8493106,0.071189784,1
33,64403,639,9,23505,36,0,212,0.193018211,4,0,0.203527625,0,0,26,25,1759,771,93661,7187,5366.916667,0.828027138,5,86474,0.198807091,872.1020036,0.201997175,1
21,147047,580,0,13389,72,1,343,0.479251809,3,0,0.690430236,0,0,28,1,2865,1707,174940,46257,12253.91667,0.884082521,3,128683,0.248650903,359.5542721,0.057333038,1
56,136707,644,36,23045,48,1,1158,0.281797306,1,2,0.256966708,0,0,26,22,1720,1511,58845,261099,11392.25,0.970807124,6,9035,0.201618893,703.2569542,0.163379223,1
46,55997,527,22,9698,36,1,720,0.210517144,1,1,0.28520873,0,0,29,9,1701,1489,21077,37865,4666.416667,0.679245075,9,10236,0.25285361,387.0559592,0.237238986,1
43,52731,599,19,11577,36,2,520,0.319937586,3,1,0.257342413,0,0,28,1,1291,2015,259710,16775,4394.25,0.979777375,11,242935,0.19140749,425.1910408,0.215097239,1
76,91120,686,58,32018,36,2,428,0.104094835,3,0,0.188824791,0,0,25,12,3661,2003,168717,58023,7593.333333,0.572427747,8,110694,0.154030822,1116.244968,0.203368521,1
50,181497,569,27,19932,12,2,138,0.305895131,1,0,0.247984678,0,0,20,23,6788,1254,35406,49062,15124.75,0.929604722,5,1273,0.226936647,1872.183734,0.132906907,1
39,56490,609,15,13277,60,0,117,0.355628894,4,1,0.0269396,0,0,27,25,2078,1720,30063,7859,4707.5,0.826622098,2,22204,0.214520656,362.5720082,0.101874033,1
57,83062,588,33,22266,36,5,319,0.418201735,6,1,0.086049533,0,0,18,6,1354,4368,218663,10635,6921.833333,0.955496866,7,208028,0.185929015,811.6072532,0.163339277,1
40,68350,629,22,10478,36,0,343,0.405367405,3,3,0.252549266,0,0,15,18,5274,266,49376,22825,5695.833333,0.873341044,2,26551,0.180476641,379.0553834,0.12676905,1
27,62186,563,2,16051,60,2,284,0.353191634,6,0,0.475592751,0,0,24,26,22487,1742,65028,47308,5182.166667,0.822745951,4,17720,0.197114873,422.6807227,0.136367811,1
29,82968,613,6,41213,24,1,608,0.240284059,4,1,0.366369873,0,0,23,12,1443,4247,398231,21838,6914,0.577310363,5,376393,0.207447176,2112.592746,0.393490417,1
51,184200,606,31,26944,60,2,344,0.323306197,5,0,0.091155804,0,0,27,21,3785,18925,22710,8913,15350,0.916888495,8,13797,0.199722449,713.4351603,0.068888284,1
32,73090,532,12,10206,24,0,556,0.242713151,4,0,0.308620051,0,0,30,6,2334,2608,47421,4639,6090.833333,0.825561534,7,42782,0.193829411,516.371197,0.176063133,1
43,84512,535,19,35305,12,0,706,0.311221336,4,1,0.40615796,0,0,23,27,450,4370,228205,6394,7042.666667,0.775248303,4,221811,0.220346141,3304.937742,0.569519748,1
49,51792,444,30,10102,72,0,429,0.067676523,7,1,0.21025964,0,0,21,14,882,1142,32400,7823,4316,0.589677551,2,24577,0.255785003,275.7163321,0.163279966,1
46,127245,586,24,13962,24,0,522,0.3235171,2,1,0.104831431,0,0,15,23,20231,711,58314,20610,10603.75,0.962491124,9,37704,0.194733222,707.0200499,0.115904284,1
32,84197,590,8,11266,24,2,628,0.516220809,4,0,0.097557753,0,0,18,12,538,383,113077,17564,7016.416667,0.941629141,4,95513,0.186484945,565.9813386,0.170169674,1
20,183937,527,0,12758,24,1,352,0.302184532,3,2,0.367366712,0,0,22,23,796,954,126447,83976,15328.08333,0.837157692,3,42471,0.218729544,661.0613484,0.066091848,1
40,42120,547,14,16251,72,4,360,0.436029272,1,0,0.281943886,0,0,24,26,2718,3163,235648,7572,3510,0.979390707,12,228076,0.247539199,435.3053752,0.226582728,1
29,62164,567,7,28744,60,2,566,0.544006518,3,1,0.187391222,0,0,20,9,3809,318,54972,5271,5180.333333,0.869297588,10,49701,0.200761026,762.7578596,0.256500455,1
35,101205,506,14,24077,60,3,499,0.168229498,2,0,0.081508466,0,0,33,25,4761,1186,145502,13889,8433.75,0.827798056,1,131613,0.248346053,704.3590938,0.142683752,1
44,100980,643,22,36042,36,1,370,0.307251907,3,0,0.155401721,0,0,21,23,4140,289,67560,42694,8415,0.7888157,8,24866,0.182661247,1307.821339,0.199384592,1
54,274161,595,31,28413,60,2,206,0.507913566,3,1,0.510097993,0,0,20,24,4054,7205,89696,4332,22846.75,0.891109358,3,85364,0.202381244,756.5402747,0.042130293,1
34,115637,588,11,11315,60,1,259,0.52563693,3,2,0.574298753,0,0,19,7,1755,2354,753438,47599,9636.416667,0.900901317,2,705839,0.200654839,300.1907196,0.058028906,1
64,86330,636,43,13066,60,1,254,0.133720677,5,0,0.219486683,0,0,27,19,812,242,34926,17411,7194.166667,0.7012364,6,17515,0.165527218,321.5896798,0.080007832,1
36,65087,583,13,16824,72,0,695,0.360019494,4,1,0.549061575,0,0,35,9,2463,702,122406,16042,5423.916667,0.667250991,7,106364,0.233468571,436.2758764,0.208571766,1
54,171153,548,27,19780,84,2,447,0.228828296,2,1,0.185095942,0,0,20,3,4124,747,72517,24131,14262.75,0.695876492,5,48386,0.273341016,530.5552661,0.068539045,1
35,125795,540,13,14743,84,4,714,0.099185964,2,1,0.088569645,0,1,24,25,1365,3438,16813,94261,10482.91667,0.922507264,8,5729,0.27562109,397.6542431,0.106044365,1
18,227026,570,0,21516,60,0,357,0.267175561,1,1,0.117210044,1,0,20,27,1273,241,7370,17832,18918.83333,0.860527199,2,5641,0.244145103,624.1590719,0.0518615,1
60,178505,624,38,27743,12,3,1228,0.450348327,1,2,0.10457766,0,0,28,1,2681,2148,266242,31409,14875.41667,0.744216995,6,234833,0.190991334,2558.012712,0.254514734,1
43,58472,568,25,21879,96,1,404,0.178955376,2,0,0.377394092,0,0,29,6,9327,1481,102141,37940,4872.666667,0.87199383,5,64201,0.218335389,483.7585749,0.182191526,1
49,90478,609,25,16052,84,0,565,0.64747929,1,1,0.423490851,0,0,29,9,773,2302,42029,8566,7539.833333,0.917694985,7,33463,0.196980711,353.5414061,0.121825161,1
53,82334,571,32,19842,36,1,689,0.405125073,5,1,0.299603864,0,1,26,8,6367,695,223816,18895,6861.166667,0.916288799,6,204921,0.198010282,735.389751,0.207601684,1
29,107380,600,6,15479,96,2,447,0.393957956,1,1,0.131640306,0,0,27,20,2593,6986,65458,9557,8948.333333,0.945877392,9,55901,0.219508038,343.4108597,0.088330511,1
40,170970,590,20,17011,120,0,948,0.228674218,4,1,0.244675367,0,0,26,17,3617,839,152925,19627,14247.5,0.981330823,5,133298,0.313661929,465.6984738,0.099224318,1
34,62296,625,15,16758,12,0,267,0.488514258,2,0,0.050854025,0,0,26,9,14410,79,16424,51147,5191.333333,0.830856431,5,8779,0.155703114,1517.062276,0.343661669,1
45,110989,593,24,9547,48,1,428,0.101207751,8,0,0.208742409,0,1,21,24,4006,1488,47284,22265,9249.083333,0.737172902,4,25019,0.209418924,295.3311892,0.078205717,1
33,73477,576,13,35572,48,3,515,0.236697826,2,1,0.454725901,0,0,14,27,21314,3189,114417,9683,6123.083333,0.670146158,4,104734,0.24553904,1170.632124,0.27529139,1
34,93598,540,12,18760,36,4,378,0.592188847,4,1,0.561973543,0,0,29,26,4096,5664,9760,3845,7799.833333,0.691485576,4,5915,0.253782595,749.6525228,0.144573925,1
47,134094,648,25,28507,48,0,145,0.024062836,3,2,0.378081606,0,0,22,18,1324,431,138254,36531,11174.5,0.809446293,4,101723,0.222201993,901.5550944,0.093655653,1
